,season,Opponent DRtg/A,shot_distance,left_side,middle,right_side,moving,playoffs,home,segababa,Dunk or Layup,shot_made_flag,total_seconds_remaining
9462,10,115.79,265.0,0,0,1,0,0,0,1,0,1.0,1199
9463,10,115.79,22.0,1,0,0,0,0,0,1,0,0.0,1109
9464,10,115.79,56.0,1,0,0,0,0,0,1,0,1.0,932
9465,10,115.79,168.0,0,0,1,0,0,0,1,0,1.0,902
9466,10,115.79,0.0,0,1,0,0,0,0,1,1,1.0,880
9467,10,115.79,60.0,1,0,0,0,0,0,1,0,0.0,777
9469,10,115.79,114.0,1,0,0,0,0,0,1,0,1.0,688
9471,10,115.79,83.0,1,0,0,0,0,0,1,0,0.0,420
9472,10,115.79,80.0,0,1,0,0,0,0,1,0,0.0,400
9473,10,115.79,137.0,1,0,0,0,0,0,1,0,0.0,365
9474,10,115.79,218.0,0,0,1,0,0,0,1,0,1.0,259
9461,10,115.79,0.0,0,1,0,0,0,0,1,1,1.0,1270
9476,10,115.79,377.0,0,0,1,0,0,0,1,0,0.0,139
9477,10,115.79,208.0,0,1,0,0,0,0,1,0,0.0,62
9470,10,115.79,69.0,1,0,0,0,0,0,1,0,0.0,615
9459,10,115.79,13.0,1,0,0,0,0,0,1,0,1.0,1513
9460,10,115.79,35.0,1,0,0,0,0,0,1,0,0.0,1403
9440,10,115.79,215.0,0,1,0,0,0,0,1,0,0.0,2821
9458,10,115.79,215.0,0,0,1,0,0,0,1,0,0.0,1590
9442,10,115.79,154.0,1,0,0,0,0,0,1,0,0.0,2733
9443,10,115.79,45.0,1,0,0,0,0,0,1,0,1.0,2727
9444,10,115.79,0.0,0,1,0,0,0,0,1,1,0.0,2621
9445,10,115.79,97.0,1,0,0,0,0,0,1,0,1.0,2520
9446,10,115.79,0.0,0,1,0,0,0,0,1,1,0.0,2385
9447,10,115.79,210.0,0,0,1,0,0,0,1,0,1.0,2360
9448,10,115.79,311.0,0,0,1,0,0,0,1,0,0.0,2321
9450,10,115.79,7.0,1,0,0,0,0,0,1,0,0.0,2150
9451,10,115.79,0.0,0,1,0,0,0,0,1,1,1.0,2125
9452,10,115.79,380.0,0,0,1,0,0,0,1,0,1.0,2026
9453,10,115.79,300.0,0,0,1,0,0,0,1,0,0.0,1929
9454,10,115.79,30.0,1,0,0,0,0,0,1,0,1.0,1901
9455,10,115.79,48.0,1,0,0,0,0,0,1,0,0.0,1865
9456,10,115.79,0.0,1,0,0,0,0,0,1,0,0.0,1736
9449,10,115.79,107.0,0,0,1,0,0,0,1,0,1.0,2295
9496,10,104.2,124.0,1,0,0,0,0,1,0,0,1.0,1293
9497,10,104.2,212.0,0,1,0,0,0,1,0,0,1.0,1196
9498,10,104.2,228.0,0,1,0,0,0,1,0,0,1.0,1163
9499,10,104.2,31.0,1,0,0,0,0,1,0,0,1.0,1127
9500,10,104.2,148.0,1,0,0,0,0,1,0,0,0.0,952
9502,10,104.2,151.0,1,0,0,0,0,1,0,0,0.0,846
9506,10,104.2,43.0,1,0,0,0,0,1,0,0,0.0,403
9505,10,104.2,123.0,0,1,0,0,0,1,0,0,1.0,454
9507,10,104.2,248.0,0,0,1,0,0,1,0,0,0.0,333
9509,10,104.2,151.0,1,0,0,0,0,1,0,0,0.0,285
9495,10,104.2,158.0,0,0,1,0,0,1,0,0,1.0,1335
9503,10,104.2,370.0,0,0,1,0,0,1,0,0,0.0,805
9494,10,104.2,164.0,1,0,0,0,0,1,0,0,0.0,1363
9492,10,104.2,131.0,0,0,1,0,0,1,0,0,1.0,1419
9493,10,104.2,40.0,1,0,0,0,0,1,0,0,1.0,1392
9478,10,104.2,205.0,1,0,0,0,0,1,0,0,0.0,2830
9479,10,104.2,0.0,0,1,0,0,0,1,0,1,1.0,2770
9481,10,104.2,179.0,1,0,0,0,0,1,0,0,1.0,2636
9484,10,104.2,187.0,1,0,0,0,0,1,0,0,1.0,2307
9488,10,104.2,144.0,1,0,0,0,0,1,0,0,0.0,1698
9490,10,104.2,40.0,1,0,0,0,0,1,0,0,1.0,1522
9491,10,104.2,107.0,1,0,0,0,0,1,0,0,1.0,1465
9485,10,104.2,13.0,1,0,0,0,0,1,0,0,0.0,2199
9533,10,105.94,327.0,0,0,1,0,0,0,0,0,1.0,357
9528,10,105.94,342.0,0,0,1,0,0,0,0,0,1.0,850
9529,10,105.94,0.0,0,1,0,0,0,0,0,1,1.0,776
9530,10,105.94,214.0,0,0,1,0,0,0,0,0,0.0,752
9532,10,105.94,352.0,0,0,1,0,0,0,0,0,0.0,361
9534,10,105.94,153.0,1,0,0,0,0,0,0,0,0.0,117
9526,10,105.94,0.0,0,1,0,1,0,0,0,1,0.0,1258
9536,10,105.94,279.0,0,0,1,0,0,0,0,0,0.0,0
9537,10,105.94,0.0,0,1,0,1,0,0,0,1,1.0,-462
9539,10,105.94,248.0,0,0,1,0,0,0,0,0,0.0,-549
9540,10,105.94,202.0,0,0,1,0,0,0,0,0,0.0,-697
9527,10,105.94,0.0,0,1,0,1,0,0,0,1,1.0,952
9535,10,105.94,115.0,1,0,0,0,0,0,0,0,1.0,74
9521,10,105.94,0.0,0,1,0,0,0,0,0,1,1.0,1851
9524,10,105.94,5.0,1,0,0,0,0,0,0,0,0.0,1522
9510,10,105.94,90.0,1,0,0,0,0,0,0,0,1.0,2807
9511,10,105.94,110.0,1,0,0,0,0,0,0,0,0.0,2701
9512,10,105.94,131.0,1,0,0,0,0,0,0,0,1.0,2692
9513,10,105.94,235.0,0,0,1,0,0,0,0,0,0.0,2468
9525,10,105.94,8.0,1,0,0,0,0,0,0,0,1.0,1350
9516,10,105.94,0.0,0,1,0,0,0,0,0,1,0.0,2299
9518,10,105.94,0.0,0,1,0,0,0,0,0,1,0.0,2211
9519,10,105.94,93.0,1,0,0,0,0,0,0,0,0.0,2162
9520,10,105.94,0.0,0,1,0,0,0,0,0,1,0.0,1909
9522,10,105.94,209.0,0,0,1,0,0,0,0,0,0.0,1737
9523,10,105.94,0.0,0,1,0,0,0,0,0,1,1.0,1564
9517,10,105.94,0.0,0,1,0,0,0,0,0,1,1.0,2296
9566,10,106.58,75.0,1,0,0,0,0,0,1,0,0.0,1063
9561,10,106.58,44.0,0,1,0,0,0,0,1,0,1.0,1478
9562,10,106.58,365.0,0,0,1,0,0,0,1,0,1.0,1314
9563,10,106.58,261.0,0,0,1,0,0,0,1,0,1.0,1213
9564,10,106.58,345.0,0,0,1,0,0,0,1,0,1.0,1175
9567,10,106.58,242.0,0,0,1,0,0,0,1,0,0.0,447
9569,10,106.58,0.0,0,1,0,1,0,0,1,1,1.0,383
9574,10,106.58,0.0,0,1,0,0,0,0,1,1,0.0,114
9571,10,106.58,0.0,0,1,0,0,0,0,1,1,1.0,264
9572,10,106.58,0.0,0,1,0,0,0,0,1,1,1.0,175
9573,10,106.58,300.0,0,1,0,0,0,0,1,0,0.0,143
9568,10,106.58,352.0,0,0,1,0,0,0,1,0,0.0,412
9559,10,106.58,176.0,0,1,0,0,0,0,1,0,0.0,1564
9546,10,106.58,44.0,1,0,0,0,0,0,1,0,0.0,2448
9557,10,106.58,396.0,0,0,1,0,0,0,1,0,1.0,1689
9558,10,106.58,105.0,1,0,0,0,0,0,1,0,0.0,1645
9543,10,106.58,162.0,1,0,0,0,0,0,1,0,0.0,2731
9544,10,106.58,394.0,0,0,1,0,0,0,1,0,1.0,2655
9545,10,106.58,277.0,0,0,1,0,0,0,1,0,1.0,2543
9547,10,106.58,348.0,0,0,1,0,0,0,1,0,1.0,2386
9542,10,106.58,6.0,1,0,0,0,0,0,1,0,1.0,2826
9551,10,106.58,0.0,0,1,0,1,0,0,1,1,1.0,2220
9554,10,106.58,267.0,0,0,1,0,0,0,1,0,1.0,1929
9555,10,106.58,340.0,0,0,1,0,0,0,1,0,0.0,1867
9556,10,106.58,65.0,1,0,0,0,0,0,1,0,0.0,1840
9550,10,106.58,21.0,1,0,0,0,0,0,1,0,1.0,2239
9592,10,104.08,0.0,0,1,0,0,0,1,0,1,0.0,1123
9593,10,104.08,0.0,0,1,0,0,0,1,0,1,1.0,832
9594,10,104.08,130.0,1,0,0,0,0,1,0,0,0.0,739
9598,10,104.08,260.0,0,1,0,0,0,1,0,0,0.0,281
9597,10,104.08,141.0,1,0,0,0,0,1,0,0,1.0,348
9599,10,104.08,126.0,1,0,0,0,0,1,0,0,0.0,133
9600,10,104.08,92.0,1,0,0,0,0,1,0,0,1.0,95
9590,10,104.08,304.0,0,0,1,0,0,1,0,0,1.0,1189
9596,10,104.08,0.0,0,1,0,1,0,1,0,1,1.0,392
9589,10,104.08,25.0,0,1,0,0,0,1,0,0,0.0,1390
9585,10,104.08,172.0,1,0,0,0,0,1,0,0,1.0,1691
9587,10,104.08,516.0,0,0,1,1,0,1,0,0,0.0,1440
9588,10,104.08,128.0,1,0,0,0,0,1,0,0,0.0,1422
9577,10,104.08,106.0,1,0,0,0,0,1,0,0,0.0,2494
9578,10,104.08,3.0,0,1,0,1,0,1,0,0,1.0,2147
9579,10,104.08,0.0,0,1,0,0,0,1,0,1,1.0,2113
9575,10,104.08,102.0,1,0,0,0,0,1,0,0,0.0,2647
9581,10,104.08,197.0,0,0,1,0,0,1,0,0,0.0,1968
9582,10,104.08,216.0,0,1,0,0,0,1,0,0,1.0,1905
9584,10,104.08,58.0,1,0,0,0,0,1,0,0,1.0,1737
9586,10,104.08,0.0,0,1,0,1,0,1,0,1,1.0,1505
9580,10,104.08,160.0,0,1,0,0,0,1,0,0,1.0,2066
9614,10,106.74,342.0,0,0,1,0,0,1,0,0,1.0,1968
9615,10,106.74,4.0,1,0,0,0,0,1,0,0,0.0,1929
9616,10,106.74,231.0,1,0,0,0,0,1,0,0,0.0,1924
9617,10,106.74,290.0,0,0,1,0,0,1,0,0,1.0,1859
9620,10,106.74,0.0,0,1,0,1,0,1,0,1,1.0,1440
9619,10,106.74,111.0,1,0,0,0,0,1,0,0,1.0,1470
9621,10,106.74,214.0,0,1,0,0,0,1,0,0,0.0,1199
9623,10,106.74,150.0,1,0,0,0,0,1,0,0,0.0,632
9618,10,106.74,181.0,0,1,0,0,0,1,0,0,0.0,1553
9613,10,106.74,266.0,0,0,1,0,0,1,0,0,1.0,1998
9611,10,106.74,0.0,0,1,0,0,0,1,0,1,0.0,2148
9610,10,106.74,0.0,0,1,0,0,0,1,0,1,0.0,2301
9609,10,106.74,0.0,0,1,0,0,0,1,0,1,1.0,2370
9606,10,106.74,36.0,1,0,0,0,0,1,0,0,0.0,2557
9605,10,106.74,52.0,1,0,0,0,0,1,0,0,1.0,2615
9604,10,106.74,32.0,0,1,0,0,0,1,0,0,0.0,2637
9640,10,112.56,84.0,1,0,0,0,0,1,0,0,1.0,1104
9641,10,112.56,115.0,1,0,0,0,0,1,0,0,0.0,1065
9642,10,112.56,0.0,0,1,0,0,0,1,0,1,0.0,900
9643,10,112.56,0.0,0,1,0,0,0,1,0,1,1.0,844
9644,10,112.56,370.0,0,0,1,0,0,1,0,0,1.0,812
9649,10,112.56,0.0,0,1,0,1,0,1,0,1,1.0,390
9646,10,112.56,191.0,0,0,1,0,0,1,0,0,1.0,662
9648,10,112.56,371.0,0,0,1,0,0,1,0,0,0.0,535
9650,10,112.56,151.0,1,0,0,0,0,1,0,0,1.0,320
9651,10,112.56,28.0,1,0,0,0,0,1,0,0,1.0,114
9645,10,112.56,130.0,0,0,1,0,0,1,0,0,1.0,694
9638,10,112.56,371.0,0,0,1,0,0,1,0,0,1.0,1266
9639,10,112.56,0.0,0,1,0,1,0,1,0,1,1.0,1191
9636,10,112.56,42.0,1,0,0,0,0,1,0,0,0.0,1440
9637,10,112.56,73.0,1,0,0,0,0,1,0,0,0.0,1328
9624,10,112.56,291.0,0,1,0,0,0,1,0,0,1.0,2689
9625,10,112.56,99.0,0,1,0,0,0,1,0,0,1.0,2553
9626,10,112.56,36.0,0,1,0,1,0,1,0,0,1.0,2299
9628,10,112.56,361.0,0,0,1,0,0,1,0,0,0.0,2034
9627,10,112.56,68.0,1,0,0,0,0,1,0,0,1.0,2195
9631,10,112.56,0.0,0,1,0,0,0,1,0,1,0.0,1745
9633,10,112.56,0.0,0,1,0,1,0,1,0,1,1.0,1671
9634,10,112.56,38.0,0,1,0,0,0,1,0,0,0.0,1528
9635,10,112.56,0.0,1,0,0,0,0,1,0,0,0.0,1517
9630,10,112.56,297.0,0,0,1,0,0,1,0,0,0.0,1781
9672,10,106.58,0.0,0,1,0,1,0,1,0,1,1.0,1129
9668,10,106.58,0.0,0,1,0,0,0,1,0,1,0.0,1286
9669,10,106.58,127.0,1,0,0,0,0,1,0,0,0.0,1199
9671,10,106.58,124.0,0,1,0,0,0,1,0,0,0.0,1163
9673,10,106.58,0.0,0,1,0,0,0,1,0,1,1.0,1031
9675,10,106.58,122.0,0,1,0,0,0,1,0,0,0.0,709
9676,10,106.58,0.0,0,1,0,0,0,1,0,1,1.0,630
9679,10,106.58,0.0,0,1,0,1,0,1,0,1,0.0,356
9674,10,106.58,40.0,1,0,0,0,0,1,0,0,0.0,793
9666,10,106.58,164.0,1,0,0,0,0,1,0,0,1.0,1652
9670,10,106.58,0.0,0,1,0,0,0,1,0,1,0.0,1168
9652,10,106.58,0.0,0,1,0,1,0,1,0,1,1.0,2845
9653,10,106.58,0.0,0,1,0,1,0,1,0,1,1.0,2821
9654,10,106.58,370.0,0,0,1,0,0,1,0,0,1.0,2806
9655,10,106.58,61.0,1,0,0,0,0,1,0,0,0.0,2775
9656,10,106.58,63.0,1,0,0,0,0,1,0,0,0.0,2640
9657,10,106.58,0.0,0,1,0,0,0,1,0,1,0.0,2571
9665,10,106.58,0.0,0,1,0,1,0,1,0,1,1.0,1720
9659,10,106.58,0.0,0,1,0,0,0,1,0,1,1.0,2449
9660,10,106.58,0.0,0,1,0,0,0,1,0,1,1.0,2366
9658,10,106.58,135.0,1,0,0,0,0,1,0,0,0.0,2559
9661,10,106.58,0.0,0,1,0,0,0,1,0,1,1.0,2216
9662,10,106.58,189.0,1,0,0,0,0,1,0,0,0.0,2161
9663,10,106.58,81.0,1,0,0,0,0,1,0,0,0.0,1924
9695,10,107.56,240.0,0,0,1,0,0,1,0,0,1.0,1532
9696,10,107.56,50.0,1,0,0,0,0,1,0,0,1.0,1482
9697,10,107.56,363.0,0,0,1,0,0,1,0,0,0.0,1447
9698,10,107.56,260.0,0,1,0,0,0,1,0,0,0.0,1415
9699,10,107.56,197.0,0,0,1,0,0,1,0,0,0.0,1165
9702,10,107.56,85.0,0,1,0,1,0,1,0,0,0.0,1017
9701,10,107.56,52.0,0,1,0,0,0,1,0,0,0.0,1079
9694,10,107.56,354.0,0,0,1,0,0,1,0,0,1.0,1562
9703,10,107.56,331.0,0,0,1,0,0,1,0,0,0.0,921
9704,10,107.56,106.0,0,1,0,0,0,1,0,0,1.0,902
9700,10,107.56,35.0,1,0,0,0,0,1,0,0,0.0,1104
9693,10,107.56,0.0,0,1,0,1,0,1,0,1,1.0,1606
9705,10,107.56,7.0,1,0,0,0,0,1,0,0,1.0,876
9691,10,107.56,350.0,0,0,1,0,0,1,0,0,0.0,1735
9681,10,107.56,42.0,1,0,0,0,0,1,0,0,1.0,2794
9682,10,107.56,0.0,0,1,0,1,0,1,0,1,1.0,2685
9683,10,107.56,11.0,1,0,0,0,0,1,0,0,0.0,2630
9684,10,107.56,0.0,0,1,0,0,0,1,0,1,0.0,2529
9685,10,107.56,0.0,0,1,0,0,0,1,0,1,0.0,2359
9680,10,107.56,145.0,0,1,0,0,0,1,0,0,1.0,2850
9687,10,107.56,169.0,0,0,1,0,0,1,0,0,0.0,1870
9688,10,107.56,31.0,1,0,0,0,0,1,0,0,1.0,1840
9689,10,107.56,388.0,0,0,1,0,0,1,0,0,1.0,1800
9690,10,107.56,37.0,0,1,0,0,0,1,0,0,0.0,1771
9686,10,107.56,19.0,1,0,0,0,0,1,0,0,1.0,2168
27777,10,106.58,24.0,1,0,0,0,1,0,0,0,0.0,440
27764,10,106.58,211.0,0,0,1,0,1,0,0,0,1.0,2833
27765,10,106.58,11.0,0,1,0,0,1,0,0,0,1.0,2334
27784,10,106.58,150.0,1,0,0,0,1,0,0,0,0.0,0
27783,10,106.58,404.0,0,0,1,0,1,0,0,0,0.0,6
27781,10,106.58,0.0,0,1,0,0,1,0,0,1,0.0,22
27780,10,106.58,0.0,0,1,0,1,1,0,0,1,1.0,299
27779,10,106.58,0.0,0,1,0,1,1,0,0,1,1.0,364
27778,10,106.58,1.0,0,1,0,0,1,0,0,0,0.0,407
27775,10,106.58,11.0,1,0,0,0,1,0,0,0,0.0,515
27774,10,106.58,56.0,1,0,0,0,1,0,0,0,0.0,692
27773,10,106.58,0.0,0,1,0,1,1,0,0,1,1.0,813
27772,10,106.58,18.0,0,1,0,0,1,0,0,0,0.0,1020
27771,10,106.58,0.0,0,1,0,0,1,0,0,1,1.0,1101
27770,10,106.58,209.0,1,0,0,0,1,0,0,0,0.0,1715
27769,10,106.58,140.0,0,1,0,0,1,0,0,0,0.0,1902
27768,10,106.58,23.0,1,0,0,0,1,0,0,0,0.0,2000
27767,10,106.58,265.0,0,0,1,0,1,0,0,0,0.0,2077
27766,10,106.58,57.0,1,0,0,0,1,0,0,0,0.0,2304
27800,10,106.58,64.0,1,0,0,0,1,0,0,0,0.0,758
27801,10,106.58,93.0,0,1,0,0,1,0,0,0,0.0,748
27802,10,106.58,0.0,0,1,0,0,1,0,0,1,1.0,721
27803,10,106.58,39.0,1,0,0,0,1,0,0,0,1.0,510
27808,10,106.58,269.0,0,0,1,0,1,0,0,0,0.0,88
27805,10,106.58,0.0,0,1,0,0,1,0,0,1,0.0,293
27806,10,106.58,0.0,0,1,0,0,1,0,0,1,1.0,193
27807,10,106.58,134.0,0,1,0,0,1,0,0,0,0.0,169
27799,10,106.58,0.0,1,0,0,0,1,0,0,0,0.0,854
27798,10,106.58,1.0,1,0,0,0,1,0,0,0,1.0,880
27788,10,106.58,34.0,1,0,0,0,1,0,0,0,1.0,2472
27796,10,106.58,26.0,1,0,0,0,1,0,0,0,0.0,967
27797,10,106.58,299.0,0,0,1,0,1,0,0,0,1.0,934
27785,10,106.58,1.0,1,0,0,0,1,0,0,0,0.0,2860
27786,10,106.58,160.0,0,0,1,0,1,0,0,0,1.0,2646
27789,10,106.58,19.0,1,0,0,0,1,0,0,0,0.0,2399
27790,10,106.58,0.0,1,0,0,0,1,0,0,0,1.0,2144
27787,10,106.58,100.0,0,1,0,0,1,0,0,0,1.0,2621
27792,10,106.58,32.0,1,0,0,0,1,0,0,0,1.0,1381
27793,10,106.58,251.0,0,0,1,0,1,0,0,0,1.0,1172
27795,10,106.58,0.0,0,1,0,1,1,0,0,1,1.0,1033
27791,10,106.58,80.0,1,0,0,0,1,0,0,0,0.0,2035
27826,10,106.58,137.0,0,1,0,0,1,1,0,0,0.0,47
27825,10,106.58,61.0,1,0,0,0,1,1,0,0,0.0,81
27824,10,106.58,171.0,1,0,0,0,1,1,0,0,0.0,243
27823,10,106.58,131.0,0,1,0,0,1,1,0,0,0.0,332
27821,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,452
27820,10,106.58,20.0,1,0,0,0,1,1,0,0,0.0,557
27818,10,106.58,0.0,0,1,0,0,1,1,0,1,1.0,1299
27819,10,106.58,131.0,1,0,0,0,1,1,0,0,1.0,651
27816,10,106.58,19.0,0,1,0,0,1,1,0,0,0.0,1776
27815,10,106.58,48.0,0,1,0,0,1,1,0,0,1.0,1813
27813,10,106.58,133.0,1,0,0,0,1,1,0,0,0.0,2160
27812,10,106.58,29.0,0,1,0,0,1,1,0,1,0.0,2245
27811,10,106.58,360.0,0,0,1,0,1,1,0,0,0.0,2324
27809,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,2842
27817,10,106.58,17.0,1,0,0,0,1,1,0,0,0.0,1475
27831,10,106.58,85.0,1,0,0,0,1,1,0,0,0.0,1440
27832,10,106.58,79.0,0,1,0,0,1,1,0,0,0.0,1440
27833,10,106.58,95.0,0,1,0,0,1,1,0,0,0.0,1302
27834,10,106.58,77.0,0,1,0,1,1,1,0,0,1.0,1023
27835,10,106.58,46.0,0,1,0,0,1,1,0,0,1.0,756
27836,10,106.58,37.0,0,1,0,0,1,1,0,0,0.0,356
27840,10,106.58,43.0,1,0,0,0,1,1,0,0,1.0,-720
27838,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,0
27839,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,-709
27828,10,106.58,0.0,0,1,0,0,1,1,0,1,1.0,2792
27827,10,106.58,0.0,0,1,0,0,1,1,0,1,1.0,2869
27830,10,106.58,48.0,0,1,0,0,1,1,0,0,1.0,2440
27837,10,106.58,109.0,1,0,0,0,1,1,0,0,0.0,25
27829,10,106.58,169.0,0,0,1,0,1,1,0,0,1.0,2686
27850,10,106.58,37.0,1,0,0,0,1,0,0,0,1.0,762
27842,10,106.58,176.0,1,0,0,0,1,0,0,0,0.0,2466
27841,10,106.58,252.0,0,0,1,0,1,0,0,0,0.0,2708
27857,10,106.58,5.0,1,0,0,0,1,0,0,0,0.0,379
27856,10,106.58,388.0,0,0,1,0,1,0,0,0,1.0,437
27853,10,106.58,0.0,0,1,0,0,1,0,0,1,1.0,654
27852,10,106.58,58.0,1,0,0,0,1,0,0,0,0.0,720
27851,10,106.58,76.0,1,0,0,0,1,0,0,0,0.0,723
27854,10,106.58,62.0,1,0,0,0,1,0,0,0,1.0,617
27848,10,106.58,348.0,0,0,1,0,1,0,0,0,0.0,1423
27849,10,106.58,0.0,0,1,0,1,1,0,0,1,1.0,1193
27844,10,106.58,71.0,0,1,0,0,1,0,0,0,1.0,2161
27843,10,106.58,233.0,0,0,1,0,1,0,0,0,1.0,2212
27846,10,106.58,0.0,0,1,0,0,1,0,0,1,1.0,2034
27847,10,106.58,68.0,0,1,0,0,1,0,0,0,0.0,1705
27845,10,106.58,151.0,1,0,0,0,1,0,0,0,1.0,2101
27878,10,106.58,0.0,0,1,0,0,1,1,0,0,1.0,414
27879,10,106.58,0.0,0,1,0,0,1,1,0,1,0.0,317
27881,10,106.58,0.0,0,1,0,0,1,1,0,1,0.0,416
27883,10,106.58,242.0,0,0,1,0,1,1,0,0,1.0,107
27885,10,106.58,24.0,1,0,0,0,1,1,0,0,0.0,1
27877,10,106.58,205.0,1,0,0,0,1,1,0,0,0.0,565
27888,10,106.58,8.0,1,0,0,0,1,1,0,0,0.0,-599
27889,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,-628
27890,10,106.58,78.0,1,0,0,0,1,1,0,0,1.0,-666
27891,10,106.58,398.0,0,0,1,0,1,1,0,0,1.0,-687
27892,10,106.58,394.0,0,0,1,0,1,1,0,0,0.0,-695
27887,10,106.58,94.0,0,1,0,0,1,1,0,0,1.0,-488
27880,10,106.58,336.0,0,0,1,0,1,1,0,0,0.0,311
27874,10,106.58,158.0,1,0,0,0,1,1,0,0,0.0,1005
27875,10,106.58,79.0,1,0,0,0,1,1,0,0,0.0,890
27859,10,106.58,62.0,0,1,0,1,1,1,0,1,1.0,2833
27860,10,106.58,90.0,1,0,0,0,1,1,0,0,1.0,2368
27861,10,106.58,87.0,1,0,0,0,1,1,0,0,1.0,2161
27862,10,106.58,0.0,0,1,0,0,1,1,0,1,1.0,2020
27863,10,106.58,86.0,0,1,0,1,1,1,0,0,0.0,1961
27864,10,106.58,22.0,1,0,0,0,1,1,0,0,1.0,1706
27865,10,106.58,212.0,0,0,1,0,1,1,0,0,0.0,1644
27858,10,106.58,163.0,0,1,0,0,1,1,0,0,0.0,2861
27867,10,106.58,43.0,1,0,0,0,1,1,0,0,1.0,1510
27866,10,106.58,0.0,0,1,0,1,1,1,0,1,0.0,1612
27873,10,106.58,216.0,0,1,0,0,1,1,0,0,1.0,1088
27876,10,106.58,0.0,0,1,0,1,1,1,0,1,1.0,827
27870,10,106.58,260.0,0,0,1,0,1,1,0,0,1.0,1273
27869,10,106.58,294.0,0,0,1,0,1,1,0,0,0.0,1335
27868,10,106.58,0.0,0,1,0,0,1,1,0,1,1.0,1408
27871,10,106.58,258.0,0,0,1,0,1,1,0,0,1.0,1200
27906,10,106.58,62.0,1,0,0,0,1,0,0,0,0.0,1186
27905,10,106.58,6.0,1,0,0,0,1,0,0,0,1.0,1464
27904,10,106.58,97.0,1,0,0,0,1,0,0,0,0.0,1498
27903,10,106.58,20.0,1,0,0,0,1,0,0,0,1.0,1574
27902,10,106.58,98.0,1,0,0,0,1,0,0,0,0.0,1729
27901,10,106.58,107.0,1,0,0,0,1,0,0,0,0.0,1753
27899,10,106.58,348.0,0,0,1,0,1,0,0,0,1.0,1888
27896,10,106.58,5.0,1,0,0,0,1,0,0,0,0.0,2280
27895,10,106.58,63.0,0,1,0,0,1,0,0,0,1.0,2398
27894,10,106.58,21.0,1,0,0,0,1,0,0,0,0.0,2510
27893,10,106.58,117.0,1,0,0,0,1,0,0,0,1.0,2767
27900,10,106.58,84.0,1,0,0,0,1,0,0,0,1.0,1821
27897,10,106.58,104.0,0,1,0,0,1,0,0,0,1.0,2065
27908,10,106.58,131.0,0,1,0,0,1,0,0,0,0.0,594
27907,10,106.58,246.0,0,0,1,0,1,0,0,0,0.0,991
9711,11,111.27,0.0,0,1,0,0,0,1,0,1,1.0,1564
9712,11,111.27,11.0,0,1,0,1,0,1,0,1,1.0,1500
9710,11,111.27,0.0,0,1,0,0,0,1,0,1,0.0,1688
9720,11,111.27,69.0,0,1,0,0,0,1,0,0,0.0,117
9718,11,111.27,260.0,0,0,1,0,0,1,0,0,0.0,698
9716,11,111.27,0.0,0,1,0,1,0,1,0,1,0.0,982
9714,11,111.27,27.0,0,1,0,0,0,1,0,0,1.0,1157
9713,11,111.27,0.0,0,1,0,1,0,1,0,1,0.0,1464
9709,11,111.27,2.0,0,1,0,0,0,1,0,0,0.0,1831
9708,11,111.27,0.0,0,1,0,0,0,1,0,1,1.0,2395
9707,11,111.27,234.0,0,0,1,0,0,1,0,0,1.0,2601
9706,11,111.27,0.0,0,1,0,0,0,1,0,1,1.0,2797
9715,11,111.27,0.0,0,1,0,1,0,1,0,1,0.0,1127
9729,11,111.27,169.0,0,1,0,0,0,0,0,0,1.0,650
9730,11,111.27,360.0,0,0,1,0,0,0,0,0,0.0,305
9727,11,111.27,275.0,0,0,1,0,0,0,0,0,0.0,1122
9728,11,111.27,0.0,0,1,0,0,0,0,0,1,0.0,927
9723,11,111.27,269.0,0,1,0,0,0,0,0,0,0.0,1594
9725,11,111.27,225.0,0,0,1,0,0,0,0,0,1.0,1392
9724,11,111.27,100.0,1,0,0,0,0,0,0,0,0.0,1425
9726,11,111.27,311.0,0,0,1,0,0,0,0,0,1.0,1334
9722,11,111.27,350.0,0,0,1,0,0,0,0,0,0.0,2439
9721,11,111.27,0.0,0,1,0,0,0,0,0,1,1.0,2469
9731,11,108.15,162.0,0,1,0,0,0,1,0,0,0.0,2795
9732,11,108.15,0.0,0,1,0,0,0,1,0,1,1.0,2697
9733,11,108.15,91.0,0,1,0,0,0,1,0,0,1.0,2615
9734,11,108.15,89.0,0,1,0,0,0,1,0,0,1.0,2309
9735,11,108.15,0.0,0,1,0,1,0,1,0,1,1.0,1724
9736,11,108.15,86.0,0,1,0,0,0,1,0,0,1.0,804
9737,11,108.15,290.0,0,0,1,0,0,1,0,0,0.0,97
9751,11,110.42,23.0,0,1,0,1,0,0,1,1,1.0,932
9753,11,110.42,130.0,1,0,0,0,0,0,1,0,0.0,722
9750,11,110.42,0.0,0,1,0,1,0,0,1,1,1.0,971
9755,11,110.42,365.0,0,0,1,0,0,0,1,0,0.0,73
9756,11,110.42,0.0,0,1,0,1,0,0,1,1,1.0,40
9754,11,110.42,0.0,0,1,0,1,0,0,1,1,1.0,101
